DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX,sample_weight
2644.25,65.35832047,7.5,2.638,96,7.95,8.08,125.1380361,0.9999133033738723
2644.375,67.39786988,8.8,2.636,111,7.11,7.27,129.0921051,0.9999990201854557
2644.5,69.49930492,10.3,2.633,124,6.47,6.63,132.9383246,0.9999922698443207
2644.625,71.90068084,11.9,2.632,133,6.13,6.26,136.4736566,0.9999761295028252
2644.75,74.55760177,13.3,2.631,137,6.05,6.18,139.5253069,0.9999771865719469
2644.875,75.90906175,14.1,2.629,139,6.04,6.21,142.0495031,0.999998366122212
2645.0,76.26785741,14.7,2.626,141,5.95,6.17,144.2652965,0.9999990702415342
2645.125,77.19015138,15.1,2.624,146,5.81,6.06,146.1519746,0.9999932430228964
2645.25,78.2203,15.5,2.622,150,5.66,5.94,147.8174917,0.9999852621424968
2645.375,79.03433491,15.7,2.621,152,5.51,5.8,149.3001776,0.999991666058552
2645.5,79.60215709,16.1,2.623,153,5.35,5.65,150.5549295,0.9999984727536471
2645.625,80.01964396,16.6,2.629,154,5.22,5.51,151.4576526,0.9999933638666987
2645.75,80.30041955,17.1,2.634,156,5.14,5.42,152.0747468,0.9999812432986619
2645.875,80.49574409,17.2,2.635,159,5.11,5.37,152.2806937,0.9999871934580161
2646.0,80.70865289,16.8,2.633,160,5.1,5.34,152.0875136,0.9999949467138964
2646.125,80.91546982,16.4,2.632,159,5.08,5.29,151.5338709,0.9999342902984308
2646.25,80.77734646,16.1,2.631,155,5.04,5.23,150.5959608,0.9999997514955377
2646.375,79.88514626,15.7,2.629,152,5.03,5.18,149.1064878,0.9999744227055123
2646.5,79.02199993,15.3,2.627,150,5.07,5.19,147.4619081,0.999999886274416
2646.625,78.18291457,14.6,2.625,149,5.22,5.3,145.7293841,0.9999865604513698
2646.75,77.17699692,14.0,2.624,146,5.5,5.53,143.9312098,0.9999931305188872
2646.875,75.84767283,13.5,2.625,143,5.91,5.88,142.0839154,0.9999766538031166
2647.0,75.00958228,13.1,2.629,138,6.37,6.29,140.3619665,0.9998986025697537
2647.125,73.9012727,12.7,2.636,133,6.78,6.69,138.5921499,0.9999256739829652
2647.25,72.94617461,12.4,2.641,130,7.11,7.03,137.0438722,0.9999929666505599
2647.375,72.14570591,12.1,2.643,130,7.41,7.33,135.8305022,0.9999944733858446
2647.5,71.34284173,11.9,2.642,132,7.77,7.67,135.0437978,0.9999775441741936
2647.625,70.28012211,11.8,2.643,133,8.25,8.11,134.7903777,0.9999963777861236
2647.75,69.55776319,11.7,2.646,130,8.77,8.56,135.3874906,0.9999874928357294
2647.875,69.28569613,11.5,2.65,125,9.19,8.89,136.0678151,0.9999972720510437
2648.0,69.40473832,11.2,2.652,121,9.33,8.97,136.7588442,0.999999998218622
2648.125,69.65917618,10.9,2.649,122,9.12,8.76,137.2982648,0.9999998170912243
2648.25,69.95642454,11.0,2.642,127,8.59,8.29,137.5214462,0.9999957998424222
2648.375,71.51629987,11.5,2.634,133,7.91,7.68,137.4282703,0.9999997610633461
2648.5,72.84158917,12.4,2.631,137,7.33,7.13,137.1721236,0.9999996527846451
2648.625,73.70503615,13.2,2.632,140,7.01,6.8,136.7615635,0.9999641709180567
2648.75,74.02505945,13.4,2.634,139,7.03,6.77,136.3172827,0.9999362268098961
2648.875,73.70164429,13.1,2.635,136,7.31,6.97,135.8641244,0.9999644242467782
2649.0,72.63981457,12.5,2.633,135,7.73,7.32,135.2808288,0.9999995486292688
2649.125,72.48676339,12.0,2.63,135,8.09,7.68,134.6532862,0.999997348280317
2649.25,72.40449547,11.6,2.629,134,8.3,7.93,134.1830986,0.9999954093368416
2649.375,72.24190302,11.4,2.627,131,8.33,8.01,133.7844451,0.9999900221045982
2649.5,71.94956306,11.4,2.625,129,8.29,8.0,133.4471504,0.999975140977434
2649.625,71.58606594,11.5,2.624,127,8.25,7.99,133.2273388,0.9999473261574131
2649.75,71.41652854,11.4,2.626,125,8.28,8.01,133.3096058,0.999930823598337
2649.875,71.90081299,11.2,2.628,124,8.36,8.07,133.6582023,0.9999720099301463
2650.0,72.15515295,11.2,2.629,123,8.43,8.13,134.225887,0.9999863028667547
2650.125,72.31972854,11.2,2.63,125,8.39,8.08,135.0309795,0.9999928584156484
2650.25,72.57630269,11.2,2.63,128,8.18,7.87,135.925759,0.9999988576872525
2650.375,73.03845236,11.4,2.631,132,7.78,7.49,136.6043638,0.9999989432680864
2650.5,73.88179226,11.6,2.631,136,7.34,7.07,136.8120409,0.9999819979664041
2650.625,74.5631023,11.8,2.632,138,6.99,6.73,136.5666105,0.9999277341279434
2650.75,74.79409094,11.7,2.632,139,6.85,6.57,135.7810758,0.9999011065157714
2650.875,74.47099718,11.4,2.631,139,6.96,6.65,134.605149,0.9999371895290111
2651.0,73.65114987,11.0,2.63,138,7.32,6.95,133.2398579,0.9999921522756777
2651.125,72.59537559,10.5,2.629,137,7.97,7.55,131.7704518,0.9999938393341518
2651.25,71.55588694,10.1,2.63,135,8.84,8.39,130.4712186,0.9999858932024859
2651.375,70.30945157,9.8,2.631,132,9.78,9.31,129.7990467,0.9999896988595084
2651.5,69.35212717,9.6,2.627,129,10.45,9.95,129.9047069,0.9999999983337786
2651.625,69.0929002,9.5,2.621,127,10.54,10.05,130.8947966,0.9999960779004986
2651.75,69.77309147,9.7,2.614,126,9.91,9.5,132.8255746,0.9999744995566344
2651.875,71.50357047,10.2,2.611,129,8.77,8.49,135.7136159,0.9999667576574888
2652.0,73.56468793,11.1,2.609,136,7.53,7.37,139.1681323,0.9999985364329691
2652.125,75.84670564,12.3,2.609,146,6.49,6.4,142.6859072,0.9999957692101642
2652.25,78.13814311,13.6,2.612,152,5.76,5.71,146.0576329,0.9999747469777805
2652.375,80.12411837,14.6,2.618,155,5.33,5.29,149.07939,0.999967432875629
2652.5,81.36788478,15.1,2.623,154,5.18,5.12,151.4363454,0.9999962537882184
2652.625,81.90032992,15.3,2.627,153,5.2,5.12,152.6830344,0.9999739119740501
2652.75,81.56918084,15.5,2.629,151,5.32,5.24,152.9854946,0.9999877965361383
2652.875,80.68634948,15.6,2.633,148,5.51,5.45,152.3129463,0.9999959020572267
2653.0,79.56214272,15.4,2.639,145,5.75,5.7,150.8525622,0.9999993646877869
2653.125,78.47489068,14.7,2.645,142,6.02,5.99,148.8838808,0.9999802939500079
2653.25,77.68830932,13.8,2.646,139,6.28,6.28,146.3700192,0.9999822067145355
2653.375,76.12160551,13.0,2.644,136,6.51,6.52,143.9716935,0.9999955729928655
2653.5,75.44442559,12.6,2.64,133,6.69,6.71,141.7904576,0.9999954702355052
2653.625,75.19639049,12.5,2.639,131,6.84,6.85,139.847478,0.9999917359109087
2653.75,74.86628406,12.6,2.64,129,7.0,6.97,138.2206439,0.9999993413484682
2653.875,74.47806385,12.8,2.644,128,7.17,7.11,137.0852054,0.9999985362770548
2654.0,73.94599364,12.7,2.646,130,7.34,7.26,136.2694245,0.9999999756715852
2654.125,73.43607697,12.5,2.644,131,7.5,7.41,135.7383819,0.9999977457127485
2654.25,72.75469154,12.3,2.638,133,7.63,7.53,135.4204452,0.9999997608095245
2654.375,72.01715906,12.4,2.632,133,7.78,7.65,135.212476,0.9999998370217312
2654.5,71.49246496,12.6,2.63,134,7.94,7.78,135.0159947,0.9999995945616179
2654.625,71.4578521,12.5,2.633,134,8.11,7.92,134.8120085,0.9999998232553424
2654.75,71.59912762,12.2,2.636,135,8.25,8.04,134.4553147,0.9999998935462207
2654.875,71.80718012,12.0,2.638,136,8.4,8.17,133.9022882,0.9999990512162114
2655.0,71.9367082,12.0,2.638,138,8.54,8.3,133.1933224,0.9999968187544744
2655.125,71.85944606,12.1,2.636,139,8.65,8.4,132.3741885,0.9999983081349288
2655.25,71.50785591,12.1,2.635,137,8.68,8.45,131.4915024,0.9999999455781102
2655.375,71.23226535,12.0,2.631,135,8.64,8.43,130.8812661,0.9999996165148811
2655.5,71.07042651,11.9,2.626,135,8.52,8.35,130.5536571,0.9999973406430933
2655.625,71.09584449,11.8,2.622,137,8.36,8.22,130.4784833,0.9999978335357355
2655.75,71.16119902,11.6,2.622,139,8.21,8.1,130.670101,0.9999988691249846
2655.875,71.1130668,11.4,2.623,138,8.18,8.06,131.1216157,0.9999981388161664
2656.0,71.03908386,11.6,2.624,136,8.29,8.18,131.743663,0.999996663369501
2656.125,71.50678005,12.2,2.625,134,8.43,8.31,132.6553032,0.9999974258050814
2656.25,72.40368031,12.6,2.623,134,8.39,8.29,133.9404139,0.9999976718880538
2656.375,73.3906565,12.7,2.616,137,8.05,7.99,135.662324,0.9999965436195396
2656.5,74.36098346,12.7,2.607,141,7.47,7.47,137.7530967,0.9999978015102718
2656.625,75.45358419,13.1,2.599,145,6.78,6.85,140.0247909,0.9999994001778116
2656.75,76.79011634,13.7,2.597,147,6.18,6.29,142.2408343,0.9999982635781189
2656.875,77.74562139,14.3,2.601,147,5.81,5.92,143.9180232,0.9999986346665224
2657.0,78.26867126,14.4,2.606,145,5.76,5.83,144.7487338,0.9999803084598117
2657.125,77.82197303,14.1,2.611,143,5.96,5.99,144.7480569,0.9999904909940919
2657.25,76.36218182,13.5,2.614,139,6.27,6.29,144.034266,0.9999961757322657
2657.375,75.20675203,12.9,2.616,137,6.6,6.64,142.6732096,0.99999837298819
2657.5,74.77609685,12.4,2.617,136,6.9,6.98,141.3822309,0.9999971917653351
2657.625,74.45671522,12.1,2.619,134,7.16,7.26,140.1082751,0.9999998973725591
2657.75,73.78419232,11.8,2.621,131,7.39,7.5,138.8309306,0.9999937201553789
2657.875,72.92706181,11.6,2.624,128,7.64,7.74,137.5699132,0.9999993672615858
2658.0,72.40095413,11.4,2.627,128,7.93,8.01,136.2857247,0.9999999693450025
2658.125,71.91202697,11.4,2.627,129,8.22,8.29,134.2922864,0.9999917015497306
2658.25,71.63390886,11.3,2.627,128,8.53,8.56,132.2598333,0.9999786655538869
2658.375,71.23312139,11.2,2.627,125,8.89,8.87,130.1435824,0.9999945092806264
2658.5,70.62942382,11.1,2.627,122,9.37,9.27,128.0166875,0.9999979554504592
2658.625,70.02310571,11.1,2.626,119,9.92,9.74,126.0077307,0.9999932116497569
2658.75,69.97413917,11.1,2.623,115,10.5,10.26,124.2816808,0.9999947127284925
2658.875,69.90386424,10.9,2.622,111,11.11,10.81,122.5735792,0.9999965396935706
2659.0,69.05689902,10.4,2.621,108,11.75,11.38,120.995172,0.9999941051165377
2659.125,67.57362992,9.9,2.618,108,12.36,11.94,119.4503515,0.9999796459297499
2659.25,66.05545794,9.4,2.613,108,12.93,12.51,117.9161619,0.9999985362493795
2659.375,65.17358051,8.8,2.606,106,13.63,13.22,116.4280583,0.9999821137022027
2659.5,64.82048012,8.1,2.598,103,14.79,14.37,115.091116,0.99999591006435
2659.625,64.45552671,7.4,2.594,98,16.59,16.09,114.1471013,0.9999999331271736
2659.75,63.15794764,6.7,2.603,91,19.22,18.57,113.6774671,0.9999998749694347
2659.875,61.74838524,6.2,2.628,85,22.61,21.77,113.9974569,0.9999575245020038
2660.0,60.97560105,6.0,2.66,80,25.7,24.79,115.3499097,0.9998712472238463
2660.125,61.07222598,6.2,2.684,79,26.35,25.64,117.8199728,0.9998845862857145
2660.25,62.6148769,6.7,2.687,83,23.4,23.07,121.4969741,0.9999882983886726
2660.375,65.73518274,7.5,2.673,92,18.06,18.1,126.018384,0.9999997397447795
2660.5,70.6453061,8.9,2.651,108,12.7,12.96,130.9334299,0.9998790571569316
2660.625,75.51413517,10.5,2.632,127,8.92,9.26,135.8975162,0.9998399316631319
2660.75,78.0571042,12.1,2.618,144,6.71,7.05,140.6035525,0.9999894944281713
2660.875,77.41274724,13.1,2.609,153,5.65,5.94,144.6740906,0.9999993822159808
2661.0,79.18810184,13.6,2.604,156,5.22,5.49,147.5053163,0.9998699927182464
2661.125,80.00101667,13.9,2.601,156,5.18,5.45,149.2216,0.9999858734951731
2661.25,79.83718661,14.1,2.6,156,5.28,5.59,149.8487427,0.9999999667978537
2661.375,79.2942103,14.2,2.603,155,5.39,5.74,149.4583489,0.9999694741385577
2661.5,79.1012939,13.9,2.61,152,5.49,5.85,148.1911243,0.999992604083307
2661.625,78.0321502,13.2,2.62,148,5.63,6.0,146.5777713,0.9999842979274928
2661.75,76.80669337,12.4,2.63,145,5.87,6.24,144.7021626,0.9999987017197731
2661.875,75.5864435,11.6,2.636,142,6.22,6.59,142.7989274,0.9999983944709165
2662.0,74.39522106,11.1,2.638,138,6.61,6.99,141.1423904,0.9999999998347554
2662.125,73.33454803,10.9,2.636,136,7.0,7.38,139.9262301,0.9999934807614281
2662.25,72.83651654,11.0,2.631,137,7.29,7.66,139.1170109,0.9999996870574941
2662.375,72.72609626,11.2,2.623,139,7.35,7.71,139.1500902,0.9998096288845466
2662.5,72.87006877,11.5,2.613,140,7.11,7.45,139.8990872,0.9999356718934005
2662.625,73.65868005,12.3,2.602,143,6.63,6.95,141.1545795,0.9999989742130119
2662.75,75.11524173,13.3,2.594,145,6.1,6.4,142.6693596,0.9999874334204234
2662.875,76.88634843,14.0,2.591,150,5.65,5.92,144.1765953,0.9999930723213315
2663.0,78.2854626,14.1,2.593,155,5.36,5.6,145.2557456,0.9999999800713666
2663.125,78.89244469,13.9,2.599,160,5.26,5.47,145.4434734,0.9999611493936258
2663.25,78.34904547,13.6,2.606,162,5.39,5.55,144.8616814,0.9999952722703304
2663.375,77.38307014,13.3,2.612,158,5.7,5.81,143.6598623,0.999989596564314
2663.5,76.60682933,13.1,2.617,150,6.1,6.17,141.9930028,0.9999973559293234
2663.625,75.78932605,12.9,2.62,142,6.47,6.54,139.954781,0.9999974498272091
2663.75,74.87117802,12.6,2.621,137,6.68,6.79,138.0482213,0.9999874484100075
2663.875,74.13182461,12.2,2.618,136,6.75,6.9,136.1872736,0.9999988376463514
2664.0,73.17426339,11.7,2.615,135,6.82,6.97,134.3686199,0.9999896641603625
2664.125,71.91910728,11.1,2.617,133,7.13,7.22,132.7256043,0.9999918919659789
2664.25,70.57776772,10.4,2.627,129,7.8,7.76,131.4292585,0.999988280728473
2664.375,69.72376509,9.9,2.639,122,8.67,8.51,130.4214665,0.9999232501263673
2664.5,69.4354685,9.6,2.644,118,9.32,9.12,129.7961093,0.999888435121187
2664.625,69.14018031,10.0,2.64,118,9.41,9.25,129.446248,0.9998460466008094
2664.75,68.8809206,10.8,2.631,122,8.96,8.88,129.3472856,0.9998032164365678
2664.875,68.82928209,11.5,2.625,129,8.37,8.35,129.3932544,0.9997940588892209
2665.0,69.171475,11.6,2.623,135,8.09,8.05,129.3580372,0.9998508615282662
2665.125,69.952725,11.0,2.625,137,8.45,8.29,129.2528043,0.9999462744609693
2665.25,69.45594915,10.1,2.628,132,9.42,9.08,129.4152194,0.999891122582633
2665.375,68.8260502,9.5,2.631,124,10.55,10.07,129.5981852,0.9997934788245441
2665.5,68.41092178,9.4,2.632,119,11.08,10.59,129.927733,0.9997121915416677
2665.625,68.36847894,9.9,2.631,118,10.66,10.26,130.6445401,0.9997031226874767
2665.75,69.94746516,10.8,2.626,124,9.44,9.19,131.7025289,0.9999457914820965
2665.875,71.22502487,11.7,2.622,132,8.13,7.99,132.5536815,0.9999996131098549
2666.0,72.20924213,12.2,2.622,139,7.2,7.1,133.2897365,0.9999541226077691
2666.125,73.02202264,12.1,2.626,143,6.86,6.72,133.6096228,0.9998595105458996
2666.25,73.38262684,11.7,2.632,144,6.96,6.76,133.3318724,0.9998010118633358
2666.375,72.61079554,11.2,2.639,141,7.36,7.11,132.5164974,0.9999138282930503
2666.5,71.59537559,10.9,2.646,138,7.8,7.56,131.7613301,0.9999913758479195
2666.625,70.72301175,10.7,2.65,135,8.18,7.95,130.7368649,0.9999936718923804
2666.75,70.13129967,10.5,2.65,133,8.47,8.23,129.8560654,0.9999613897145816
2666.875,69.60210098,10.1,2.649,131,8.79,8.5,129.2961075,0.9999093495396915
2667.0,68.93676759,9.5,2.649,129,9.21,8.89,128.9974477,0.9998128859698
2667.125,68.43102612,9.0,2.648,129,9.66,9.33,128.490968,0.9997164382025714
2667.25,68.01146614,8.7,2.645,128,9.92,9.6,128.7946254,0.9996212736010385
2667.375,68.03914462,8.8,2.638,128,9.83,9.53,129.6942858,0.9996279748961079
2667.5,68.5859082,9.3,2.632,130,9.28,9.03,131.1134577,0.9997480962962658
2667.625,69.88911535,10.1,2.631,133,8.41,8.22,132.999536,0.9999402886161256
2667.75,72.16027671,11.0,2.635,138,7.4,7.27,135.2752921,0.9999862647017039
2667.875,73.53191385,11.9,2.641,142,6.52,6.44,137.3354135,0.9999957929053404
2668.0,76.00980295,12.6,2.644,146,5.95,5.89,138.7753528,0.9999799336780266
2668.125,77.44167073,13.1,2.643,148,5.78,5.71,139.5843787,0.9998775287636054
2668.25,77.23943707,13.4,2.645,148,5.97,5.85,139.8684938,0.9999874287996597
2668.375,75.86677343,13.4,2.651,147,6.4,6.21,139.726924,0.9999922645483332
2668.5,75.03171765,13.0,2.659,144,6.93,6.7,139.1099621,0.9999644722013884
2668.625,73.00021726,12.5,2.661,140,7.4,7.15,138.3769533,0.9999792903427944
2668.75,72.27460984,12.0,2.653,137,7.69,7.46,137.8575947,0.9999884242328827
2668.875,72.41202356,12.0,2.638,137,7.69,7.51,137.5407266,0.9999985874935576
2669.0,72.82112874,12.2,2.627,139,7.45,7.33,137.5558114,0.9999981274344439
2669.125,73.04861181,12.7,2.622,140,7.12,7.04,138.098824,0.9999953022996819
2669.25,73.56796877,13.2,2.624,142,6.83,6.76,139.1354054,0.9999988367077898
2669.375,75.14697631,13.7,2.627,145,6.63,6.55,140.2193214,0.9999769761401205
2669.5,76.21014961,14.1,2.63,151,6.46,6.38,141.4178394,0.9999937332759378
2669.625,77.07936319,14.4,2.634,157,6.25,6.19,142.5951652,0.9999983241902471
2669.75,78.02398563,14.5,2.638,161,6.01,5.96,143.5897328,0.9999950932365959
2669.875,78.50454665,14.5,2.643,162,5.79,5.76,144.2882236,0.9999993784538183
2670.0,78.65355623,14.4,2.651,160,5.69,5.66,144.711458,0.9999963787195861
2670.125,78.01685597,14.3,2.661,157,5.74,5.7,144.7178237,0.9999984637809904
2670.25,77.50922894,14.2,2.667,154,5.94,5.88,144.4899807,0.9999988014418694
2670.375,77.02111378,14.1,2.666,152,6.21,6.14,144.1559994,0.9999999884104009
2670.5,76.06787073,13.9,2.661,149,6.47,6.4,143.8132394,0.9999993918548283
2670.625,75.37971457,13.6,2.657,144,6.66,6.6,143.6173732,0.9999876016552438
2670.75,75.05021654,13.4,2.657,140,6.76,6.7,143.707768,0.9999846618953824
2670.875,74.87046115,13.3,2.657,138,6.73,6.68,143.8361217,0.999992199555333
2671.0,74.79894055,13.4,2.656,139,6.6,6.57,143.9627384,0.9999944966308051
2671.125,74.9173605,13.5,2.655,141,6.48,6.45,143.9523732,0.9999904763160609
2671.25,75.40173287,13.5,2.654,142,6.42,6.39,143.5258216,0.9999626272673107
2671.375,75.14902618,13.3,2.651,141,6.47,6.42,142.7363695,0.9999794433772056
2671.5,74.34154442,13.0,2.648,139,6.63,6.54,141.4069434,0.9999997370397842
2671.625,73.95032421,12.7,2.647,136,6.93,6.8,139.5764831,0.9999912507309114
2671.75,73.44017736,12.3,2.649,133,7.38,7.19,137.4270421,0.9999738671175725
2671.875,72.14667966,11.7,2.652,131,7.97,7.75,135.1309575,0.99999116550666
2672.0,71.37289357,11.0,2.654,129,8.69,8.43,132.5610756,0.999981700698333
2672.125,69.88772835,10.4,2.653,125,9.42,9.11,130.2329163,0.9999990256377664
2672.25,68.69695177,10.1,2.65,121,10.05,9.68,128.1877574,0.9999993856493229
2672.375,67.14791037,10.0,2.648,119,10.51,10.09,126.5299799,0.9999817132149093
2672.5,65.67644744,10.1,2.649,117,10.79,10.37,125.354313,0.9999447482103111
2672.625,65.82476306,10.1,2.655,117,10.92,10.52,124.7254898,0.9999998237098809
2672.75,66.1932834,10.0,2.66,117,10.98,10.61,124.6579865,0.9999925846378123
2672.875,66.83059213,9.9,2.663,117,11.14,10.76,125.1137156,0.9999814420120168
2673.0,66.97897605,9.8,2.664,118,11.35,10.97,125.8505407,0.9999885721578581
2673.125,67.18700531,10.0,2.666,120,11.36,11.01,126.7721454,0.9999956722117526
2673.25,67.99950591,10.3,2.67,121,11.03,10.75,127.8421122,0.9999910132786353
2673.375,68.75524738,10.6,2.672,122,10.38,10.19,129.0762001,0.9999993858519197
2673.5,69.37902133,10.8,2.668,124,9.6,9.51,130.5964137,0.9999902973761446
2673.625,70.25664409,11.1,2.661,127,8.8,8.8,132.5321596,0.999999918780632
2673.75,71.54747493,11.5,2.657,131,8.06,8.11,134.8144411,0.9999722136176338
2673.875,72.99286654,12.1,2.655,137,7.45,7.53,137.2824785,0.999985844582347
2674.0,74.1563815,12.9,2.654,142,6.96,7.07,139.7059063,0.9999804601365022
2674.125,75.97938018,13.8,2.655,146,6.57,6.7,141.6996727,0.9999979315697759
2674.25,76.90323025,14.6,2.656,150,6.28,6.42,142.8377419,0.9999929649190078
2674.375,77.55693071,14.8,2.656,153,6.1,6.25,143.2371281,0.9999999674678811
2674.5,77.94562894,14.3,2.655,153,6.05,6.18,143.0128243,0.9992908447084279
2674.625,77.8961084,13.5,2.653,152,6.1,6.22,142.2512919,0.9999558269633083
2674.75,77.17727638,12.7,2.652,151,6.25,6.35,140.9281291,0.9999622859707392
2674.875,77.10931437,12.2,2.651,149,6.4,6.48,139.0240946,0.999967322501806
2675.0,76.33772776,12.1,2.648,147,6.52,6.58,136.6555696,0.9999992006678764
2675.125,75.38802992,12.1,2.645,146,6.68,6.71,133.8438882,0.9999745830203641
2675.25,74.19862198,11.7,2.646,144,7.08,7.08,130.7016746,0.9999947428724727
2675.375,72.29058045,10.4,2.651,139,7.98,7.94,127.4514213,0.9999985093167004
2675.5,69.13720118,8.6,2.659,126,9.87,9.67,124.6433504,0.9998694503073927
2675.625,66.31484823,7.0,2.665,112,12.6,12.13,122.7326672,0.9991555294495376
2675.75,64.51324193,6.2,2.665,101,15.25,14.52,121.9612554,0.998375139058305
2675.875,63.77453268,6.1,2.659,100,16.22,15.45,122.5667037,0.9979821755936067
2676.0,64.00921883,6.6,2.652,107,15.03,14.43,124.5416019,0.998111614232697
2676.125,65.14632329,7.5,2.649,120,12.22,11.94,127.5446462,0.9986781561205753
2676.25,67.42740925,8.8,2.646,134,9.38,9.35,131.251011,0.9995111609802376
2676.375,69.9272563,10.1,2.642,144,7.37,7.46,134.9760656,0.9999156900228788
2676.5,73.1463977,11.2,2.637,148,6.49,6.58,138.2770994,0.9999528572593666
2676.625,75.94912559,12.0,2.637,148,6.28,6.34,141.0005549,0.9999803361187001
2676.75,76.98730479,12.7,2.639,149,6.38,6.39,143.1799745,0.999995780268439
2676.875,77.4252149,13.6,2.642,152,6.4,6.4,144.8841247,0.9999909403240587
2677.0,78.35835,14.7,2.643,156,6.2,6.25,146.258575,0.9999920354559412
2677.125,77.4584897,15.6,2.643,159,5.85,5.96,147.5138925,0.9999921490012438
2677.25,76.96818622,15.8,2.646,159,5.52,5.68,148.6304453,0.9999655863465214
2677.375,77.76703366,15.5,2.649,158,5.36,5.54,149.5423965,0.9999992368772751
2677.5,78.31834514,15.0,2.65,158,5.36,5.57,150.1606114,0.9999933841813662
2677.625,77.62805643,14.5,2.647,156,5.47,5.68,150.2566579,0.9999969648245606
2677.75,77.30642362,14.2,2.641,155,5.59,5.78,149.8507364,0.9999859197293939
2677.875,77.78251831,13.9,2.638,154,5.67,5.82,149.0809619,0.9999993965973809
2678.0,78.31790545,13.8,2.64,155,5.66,5.79,148.0572874,0.9999982546890472
2678.125,78.24116949,13.8,2.643,156,5.59,5.7,146.8766587,0.9999967574757639
2678.25,78.54259665,14.0,2.643,157,5.54,5.63,145.6009041,0.9997977903166385
2678.375,78.25814967,14.0,2.64,156,5.56,5.62,144.2880786,0.9999917180759073
2678.5,77.49890098,13.8,2.636,155,5.69,5.71,142.8152252,0.9999658156207675
2678.625,76.34568727,13.4,2.634,152,5.93,5.91,141.069535,0.999998148239193
2678.75,75.05826765,13.0,2.633,150,6.24,6.2,139.0267798,0.9999938799528634
2678.875,73.98191791,12.4,2.635,147,6.62,6.56,136.7545799,0.9999819095245924
2679.0,72.73528077,11.8,2.638,143,7.05,6.97,134.3561219,0.9999990503115861
2679.125,70.98552828,11.2,2.64,138,7.53,7.42,132.119335,0.9998581506974754
2679.25,69.91894724,10.7,2.643,133,8.01,7.88,130.36666,0.9996549693067226
2679.375,69.29935322,10.3,2.645,129,8.43,8.29,129.2806919,0.9994961663577107
2679.5,68.79143031,10.3,2.648,128,8.73,8.6,128.9641391,0.999343647375903
2679.625,68.86180433,10.4,2.647,128,8.82,8.69,129.4834961,0.9993659799345045
2679.75,69.40132165,10.9,2.641,130,8.67,8.55,130.9875454,0.9995243600901786
2679.875,70.68427454,11.5,2.633,133,8.29,8.18,133.0052098,0.9998097627311554
2680.0,72.34046752,12.1,2.629,136,7.69,7.59,135.2537189,0.9999881519997086
2680.125,74.19757684,12.7,2.632,140,7.04,6.95,137.480288,0.999933337762899
2680.25,76.09466542,13.0,2.639,145,6.45,6.38,139.4537841,0.9995992144979844
2680.375,76.5105939,13.0,2.645,149,6.08,6.02,140.7601325,0.999488412792848
2680.5,76.19346201,12.8,2.651,151,6.02,5.94,141.0438474,0.9995741177308164
2680.625,75.64458668,12.5,2.655,150,6.37,6.23,140.4757665,0.9997039064805917
2680.75,74.55994449,12.0,2.657,145,7.1,6.89,139.2028758,0.9998912287666889
2680.875,72.76355118,11.4,2.653,137,8.05,7.79,137.4531748,0.9999993634678926
2681.0,70.60114961,10.6,2.645,128,9.02,8.74,135.5427417,0.9997951636055232
2681.125,69.503125,9.9,2.641,123,9.67,9.42,134.3372368,0.9995516989973182
2681.25,69.77406325,9.3,2.645,123,9.77,9.58,133.967686,0.9996205186587637
2681.375,71.07251608,9.3,2.651,124,9.23,9.13,134.4754749,0.9998708042241612
2681.5,72.94622992,9.9,2.654,127,8.36,8.35,135.7447451,0.9999998817242853
2681.625,74.83222854,11.0,2.655,130,7.46,7.51,137.5039606,0.9998528398721869
2681.75,75.7812935,12.2,2.655,137,6.77,6.85,139.1949055,0.9996737790941234
2681.875,76.43272067,12.9,2.653,144,6.37,6.44,140.3940689,0.9995101848132035
2682.0,76.09744324,12.9,2.648,150,6.32,6.34,140.8871617,0.9995985192693576
2682.125,75.21558438,12.3,2.645,152,6.6,6.55,140.6058807,0.9997889775641022
2682.25,74.30223484,11.6,2.644,148,7.08,6.95,139.6523171,0.999922229266468
2682.375,73.6480626,11.2,2.642,141,7.57,7.4,138.2983622,0.999977623881945
2682.5,72.7843815,11.0,2.639,136,7.88,7.72,136.5769055,0.9999995542565959
2682.625,72.1782811,10.9,2.638,136,7.96,7.86,134.7336486,0.9999853683713397
2682.75,71.6421689,10.7,2.639,139,7.93,7.89,132.849619,0.9999997749029755
2682.875,71.11974121,10.3,2.64,140,7.99,8.02,130.8396644,0.9999922118612795
2683.0,70.51723701,9.8,2.638,137,8.37,8.42,128.5962366,0.999997129241924
2683.125,69.36106903,8.9,2.636,130,9.33,9.31,126.1859676,0.9999853620267416
2683.25,67.68791404,8.0,2.637,121,10.83,10.67,123.7864976,0.9999994785875218
2683.375,66.18316437,7.4,2.644,112,12.64,12.35,121.7022713,0.9999144568856213
2683.5,65.05371365,7.1,2.653,107,14.18,13.84,120.2045176,0.9997340774260683
2683.625,64.51359462,7.2,2.659,103,14.89,14.6,119.5169271,0.9996126167390591
2683.75,64.8062372,7.5,2.658,103,14.25,14.09,119.7918856,0.9996812517612635
2683.875,66.14030873,8.1,2.651,107,12.4,12.41,121.2340608,0.9999094308578494
